date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location,Tornado,MAGITUDE,Deaths,WINDSPEED
9/20/2017,32,22,0,11.6,7,0,7:00:00 AM,7:30:00 PM,6:42:00 AM,6:54:00 PM,22,29,29,26,8,19,79,0,1015,32,8,229,4,mississippi,NO,0,0,0
9/21/2017,34,22,0,11.6,7,0,7:59:00 AM,8:04:00 PM,6:43:00 AM,6:53:00 PM,21,29,29,27,9,12,73,0,1016,34,9,166,5,mississippi,NO,0,0,0
9/22/2017,33,21,0,11.6,7,7,8:57:00 AM,8:38:00 PM,6:43:00 AM,6:51:00 PM,20,29,29,26,12,25,72,0,1015,33,10,100,6,mississippi,NO,0,0,0
9/23/2017,34,22,0,8.8,6,14,9:54:00 AM,9:14:00 PM,6:44:00 AM,6:50:00 PM,20,29,29,26,12,30,71,0.7,1015,34,10,96,5,mississippi,NO,0,0,0
9/24/2017,31,21,0,10.2,6,22,10:49:00 AM,9:51:00 PM,6:45:00 AM,6:49:00 PM,19,27,27,25,13,24,72,0,1015,31,10,90,6,mississippi,NO,0,0,0
9/25/2017,31,20,0,10.2,5,30,11:44:00 AM,10:30:00 PM,6:45:00 AM,6:47:00 PM,19,26,26,25,14,33,72,0.1,1014,31,10,80,7,mississippi,NO,0,0,0
9/26/2017,32,20,0,11.6,7,37,12:36:00 PM,11:12:00 PM,6:46:00 AM,6:46:00 PM,18,27,27,26,10,13,65,0,1014,32,10,108,5,mississippi,NO,0,0,0
9/27/2017,32,21,0,11.6,7,45,1:27:00 PM,11:58:00 PM,6:47:00 AM,6:44:00 PM,18,28,28,26,13,7,66,0,1014,32,10,207,7,mississippi,NO,0,0,0
9/28/2017,31,20,0,11.6,6,52,2:15:00 PM,No moonset,6:47:00 AM,6:43:00 PM,18,26,26,25,22,7,71,0,1015,31,10,164,11,mississippi,NO,0,0,0
9/29/2017,29,18,0,11.6,6,60,3:01:00 PM,12:47:00 AM,6:48:00 AM,6:42:00 PM,13,23,23,23,22,10,62,0,1017,29,10,53,12,mississippi,NO,0,0,0
9/30/2017,29,17,0,11.6,6,67,3:44:00 PM,1:39:00 AM,6:49:00 AM,6:40:00 PM,13,24,24,23,25,11,57,0,1019,29,10,37,14,mississippi,NO,0,0,0
10/1/2017,28,19,0,11.6,6,72,4:24:00 PM,2:34:00 AM,6:50:00 AM,6:39:00 PM,13,23,23,23,26,28,56,0,1019,28,10,109,14,mississippi,NO,0,0,0
10/2/2017,25,19,0,7.4,5,79,5:03:00 PM,3:32:00 AM,6:50:00 AM,6:38:00 PM,14,21,22,21,26,79,74,3.8,1021,25,9,114,13,mississippi,NO,0,0,0
10/3/2017,29,19,0,11.6,6,87,5:41:00 PM,4:30:00 AM,6:51:00 AM,6:36:00 PM,17,24,24,23,24,24,71,0,1026,29,10,115,13,mississippi,NO,0,0,0
10/4/2017,28,18,0,11.6,6,94,6:17:00 PM,5:32:00 AM,6:52:00 AM,6:35:00 PM,14,23,23,22,19,33,62,0,1026,28,10,86,10,mississippi,NO,0,0,0
10/5/2017,29,17,0,11.6,6,100,6:54:00 PM,6:34:00 AM,6:52:00 AM,6:34:00 PM,14,24,24,23,14,14,62,0,1021,29,10,81,7,mississippi,NO,0,0,0
10/6/2017,30,21,0,11.6,6,100,7:33:00 PM,7:39:00 AM,6:53:00 AM,6:32:00 PM,15,26,26,24,16,2,58,0,1016,30,10,109,9,mississippi,NO,0,0,0
10/7/2017,30,21,0,8.7,5,84,8:14:00 PM,8:44:00 AM,6:54:00 AM,6:31:00 PM,21,28,28,25,24,55,79,9.2,1011,30,9,138,13,mississippi,NO,0,0,0
10/8/2017,27,23,0,7.3,5,77,8:59:00 PM,9:51:00 AM,6:55:00 AM,6:30:00 PM,22,26,26,24,23,66,91,26.2,1004,27,8,166,13,mississippi,NO,0,0,0
10/9/2017,31,22,0,10.2,6,70,9:49:00 PM,10:57:00 AM,6:55:00 AM,6:28:00 PM,23,28,28,25,15,61,88,4.7,1012,31,5,145,9,mississippi,NO,0,0,0
10/10/2017,30,23,0,10.2,6,62,10:42:00 PM,12:02:00 PM,6:56:00 AM,6:27:00 PM,23,28,28,25,13,66,87,14,1015,30,8,200,6,mississippi,NO,0,0,0
10/11/2017,26,17,0,11.6,6,55,11:41:00 PM,1:03:00 PM,6:57:00 AM,6:26:00 PM,16,21,22,21,18,14,75,0.2,1018,26,10,333,11,mississippi,NO,0,0,0
10/12/2017,25,13,0,11.6,5,48,No moonrise,1:59:00 PM,6:58:00 AM,6:25:00 PM,13,18,19,18,15,2,71,0,1019,25,10,166,9,mississippi,NO,0,0,0
10/13/2017,29,14,0,11.6,6,41,12:42:00 AM,2:49:00 PM,6:58:00 AM,6:23:00 PM,13,21,22,21,9,1,63,0,1020,29,10,36,5,mississippi,NO,0,0,0
10/14/2017,30,20,0,11.6,5,33,1:45:00 AM,3:35:00 PM,6:59:00 AM,6:22:00 PM,20,26,26,24,20,23,78,0,1020,30,9,142,11,mississippi,NO,0,0,0
10/15/2017,30,16,0,10.1,5,26,2:47:00 AM,4:15:00 PM,7:00:00 AM,6:21:00 PM,19,24,24,23,22,58,82,0.6,1018,30,7,231,13,mississippi,NO,0,0,0
10/16/2017,20,11,0,11.2,4,19,3:49:00 AM,4:53:00 PM,7:01:00 AM,6:20:00 PM,8,14,15,14,30,7,68,0.1,1023,20,10,96,17,mississippi,NO,0,0,0
10/17/2017,22,9,0,11.2,4,12,4:49:00 AM,5:28:00 PM,7:02:00 AM,6:19:00 PM,6,14,15,14,18,0,60,0,1024,22,10,59,10,mississippi,NO,0,0,0
10/18/2017,23,9,0,11.2,5,4,5:48:00 AM,6:02:00 PM,7:02:00 AM,6:17:00 PM,7,15,16,15,16,0,58,0,1024,23,10,122,8,mississippi,NO,0,0,0
10/19/2017,26,10,0,11.1,5,0,6:46:00 AM,6:36:00 PM,7:03:00 AM,6:16:00 PM,9,17,17,17,13,4,62,0,1024,26,10,115,6,mississippi,NO,0,0,0
10/20/2017,26,11,0,8.6,4,0,7:43:00 AM,7:11:00 PM,7:04:00 AM,6:15:00 PM,9,18,18,18,15,29,59,0,1022,26,10,107,7,mississippi,NO,0,0,0
10/21/2017,26,14,0,11.1,6,3,8:39:00 AM,7:47:00 PM,7:05:00 AM,6:14:00 PM,14,20,21,20,25,16,68,0,1020,26,10,134,14,mississippi,NO,0,0,0
10/22/2017,24,18,0,7.1,5,10,9:35:00 AM,8:25:00 PM,7:06:00 AM,6:13:00 PM,18,21,21,21,26,63,86,21.9,1017,24,8,166,14,mississippi,YES,1,1,100
10/23/2017,19,12,0,8.6,4,17,10:28:00 AM,9:07:00 PM,7:07:00 AM,6:12:00 PM,10,15,15,15,23,53,76,1.1,1015,19,9,278,12,mississippi,NO,0,0,0
10/24/2017,18,10,0,11,4,25,11:20:00 AM,9:51:00 PM,7:07:00 AM,6:11:00 PM,4,13,14,13,27,8,54,0,1016,18,10,299,14,mississippi,NO,0,0,0
10/25/2017,17,7,0,11,4,32,12:09:00 PM,10:38:00 PM,7:08:00 AM,6:10:00 PM,1,10,11,10,21,6,51,0,1017,17,10,279,11,mississippi,NO,0,0,0
10/26/2017,24,8,0,11,5,39,12:55:00 PM,11:29:00 PM,7:09:00 AM,6:09:00 PM,5,15,15,15,21,1,52,0,1014,24,10,207,11,mississippi,NO,0,0,0
10/27/2017,24,8,0,10.1,4,46,1:39:00 PM,No moonset,7:10:00 AM,6:08:00 PM,10,15,17,15,28,44,73,2.1,1013,24,9,222,14,mississippi,NO,0,0,0
10/28/2017,11,5,0,11,3,54,2:20:00 PM,12:21:00 AM,7:11:00 AM,6:07:00 PM,2,5,8,5,27,35,71,3.7,1015,11,9,294,15,mississippi,NO,0,0,0
10/29/2017,13,3,0,10.9,3,61,2:58:00 PM,1:17:00 AM,7:12:00 AM,6:06:00 PM,-2,5,7,5,18,1,57,0,1016,13,10,301,10,mississippi,NO,0,0,0
10/30/2017,21,5,0,10.9,4,68,3:36:00 PM,2:14:00 AM,7:13:00 AM,6:05:00 PM,3,11,12,11,17,3,56,0,1016,21,10,193,9,mississippi,NO,0,0,0
10/31/2017,21,8,0,10.9,4,72,4:11:00 PM,3:14:00 AM,7:13:00 AM,6:04:00 PM,8,14,14,14,13,11,68,0,1020,21,10,122,7,mississippi,NO,0,0,0
11/1/2017,19,14,0,5.4,4,86,4:48:00 PM,4:15:00 AM,7:14:00 AM,6:03:00 PM,14,16,17,16,27,87,85,6.7,1017,19,7,167,16,mississippi,NO,0,0,0
11/2/2017,24,18,0,5.4,4,93,5:26:00 PM,5:19:00 AM,7:15:00 AM,6:02:00 PM,18,20,21,20,26,86,90,6.6,1018,24,9,163,15,mississippi,NO,0,0,0
11/3/2017,26,19,0,8.5,5,100,6:06:00 PM,6:24:00 AM,7:16:00 AM,6:01:00 PM,19,21,22,21,13,56,87,4.5,1019,26,9,199,7,mississippi,NO,0,0,0
11/4/2017,27,17,0,10.1,5,100,6:50:00 PM,7:32:00 AM,7:17:00 AM,6:00:00 PM,18,21,22,21,15,28,84,0.2,1018,27,9,195,8,mississippi,NO,0,0,0
11/5/2017,26,18,0,8.7,5,84,7:39:00 PM,8:41:00 AM,7:18:00 AM,5:59:00 PM,18,22,23,22,23,46,82,0.2,1016,26,7,181,13,mississippi,NO,0,0,0
11/6/2017,25,20,0,5.5,5,76,7:33:00 PM,8:49:00 AM,6:18:00 AM,4:59:00 PM,20,22,23,22,18,63,89,0.5,1017,25,9,195,10,mississippi,NO,0,0,0
11/7/2017,22,15,0,3.9,4,69,8:31:00 PM,9:54:00 AM,6:19:00 AM,4:58:00 PM,18,19,20,19,21,86,91,1.9,1017,22,10,289,12,mississippi,NO,0,0,0
11/8/2017,14,10,0,3.9,3,61,9:34:00 PM,10:54:00 AM,6:20:00 AM,4:57:00 PM,9,10,11,10,20,100,87,8.7,1020,14,7,307,11,mississippi,NO,0,0,0
11/9/2017,16,8,0,8.7,4,54,10:37:00 PM,11:48:00 AM,6:21:00 AM,4:56:00 PM,7,10,11,10,20,29,77,3.6,1022,16,9,290,12,mississippi,NO,0,0,0
11/10/2017,16,6,0,8.7,4,46,11:41:00 PM,12:35:00 PM,6:22:00 AM,4:56:00 PM,4,9,10,9,22,3,67,0,1026,16,10,24,12,mississippi,NO,0,0,0
11/11/2017,18,4,0,8.7,4,39,No moonrise,1:18:00 PM,6:23:00 AM,4:55:00 PM,5,10,11,10,17,7,69,0,1025,18,10,110,9,mississippi,NO,0,0,0
11/12/2017,17,9,0,5.5,3,31,12:43:00 AM,1:55:00 PM,6:24:00 AM,4:54:00 PM,9,11,12,11,13,61,84,0,1026,17,8,77,8,mississippi,NO,0,0,0
11/13/2017,17,7,0,8.7,3,24,1:43:00 AM,2:30:00 PM,6:25:00 AM,4:54:00 PM,8,11,12,11,19,19,80,0,1027,17,7,23,10,mississippi,NO,0,0,0
11/14/2017,19,5,0,8.7,4,16,2:41:00 AM,3:04:00 PM,6:26:00 AM,4:53:00 PM,4,10,11,10,10,9,66,0,1023,19,10,82,5,mississippi,NO,0,0,0
11/15/2017,17,9,0,8.7,3,8,3:39:00 AM,3:37:00 PM,6:27:00 AM,4:52:00 PM,7,12,13,12,18,46,70,0,1020,17,10,169,10,mississippi,NO,0,0,0
11/16/2017,19,10,0,8.7,4,1,4:35:00 AM,4:11:00 PM,6:28:00 AM,4:52:00 PM,9,14,14,14,12,19,74,0,1021,19,9,125,7,mississippi,NO,0,0,0
11/17/2017,21,8,0,8.7,4,0,5:32:00 AM,4:46:00 PM,6:29:00 AM,4:51:00 PM,9,14,15,14,21,16,70,0,1018,21,10,138,12,mississippi,NO,0,0,0
11/18/2017,21,9,0,3.8,4,0,6:27:00 AM,5:23:00 PM,6:29:00 AM,4:51:00 PM,14,17,17,17,40,77,84,7.4,1010,21,7,231,22,mississippi,NO,0,0,0
11/19/2017,11,4,0,8.7,3,0,7:21:00 AM,6:03:00 PM,6:30:00 AM,4:50:00 PM,0,6,8,6,25,0,59,0,1022,11,10,281,13,mississippi,NO,0,0,0
11/20/2017,13,0,0,5.4,2,6,8:14:00 AM,6:46:00 PM,6:31:00 AM,4:50:00 PM,-3,5,6,5,13,53,52,0,1023,13,10,106,7,mississippi,NO,0,0,0
11/21/2017,16,3,0,5.4,2,14,9:04:00 AM,7:33:00 PM,6:32:00 AM,4:49:00 PM,1,8,9,8,13,35,57,0,1018,16,10,148,6,mississippi,NO,0,0,0
11/22/2017,12,3,0,8.7,3,22,9:52:00 AM,8:21:00 PM,6:33:00 AM,4:49:00 PM,0,5,8,5,26,1,62,0,1022,12,10,163,14,mississippi,NO,0,0,0
11/23/2017,13,0,0,8.7,3,29,10:36:00 AM,9:13:00 PM,6:34:00 AM,4:49:00 PM,-3,4,6,4,17,0,55,0,1020,13,10,220,10,mississippi,NO,0,0,0
11/24/2017,16,4,0,5.4,2,37,11:18:00 AM,10:07:00 PM,6:35:00 AM,4:48:00 PM,0,8,9,8,11,30,52,0,1016,16,10,132,6,mississippi,NO,0,0,0
11/25/2017,17,8,0,7.1,3,44,11:56:00 AM,11:02:00 PM,6:36:00 AM,4:48:00 PM,4,11,12,11,16,27,60,0,1017,17,10,268,9,mississippi,NO,0,0,0
11/26/2017,18,6,0,8.7,4,52,12:32:00 PM,11:59:00 PM,6:37:00 AM,4:48:00 PM,2,10,11,10,19,8,54,0,1024,18,10,104,10,mississippi,NO,0,0,0
11/27/2017,19,6,0,8.7,4,59,1:08:00 PM,No moonset,6:38:00 AM,4:48:00 PM,2,11,11,11,11,3,53,0,1023,19,10,73,5,mississippi,NO,0,0,0
11/28/2017,19,6,0,8.7,4,67,1:43:00 PM,12:58:00 AM,6:39:00 AM,4:47:00 PM,3,10,11,10,17,0,56,0,1023,19,10,146,10,mississippi,NO,0,0,0
11/29/2017,21,10,0,8.7,4,74,2:18:00 PM,1:58:00 AM,6:39:00 AM,4:47:00 PM,9,14,14,14,12,12,72,0,1023,21,10,136,6,mississippi,NO,0,0,0
11/30/2017,21,13,0,5.4,4,82,2:57:00 PM,3:02:00 AM,6:40:00 AM,4:47:00 PM,14,16,17,16,15,69,85,3.5,1020,21,10,244,8,mississippi,NO,0,0,0
12/1/2017,19,10,0,8.7,4,86,3:38:00 PM,4:08:00 AM,6:41:00 AM,4:47:00 PM,9,13,13,13,14,21,75,0,1021,19,10,56,8,mississippi,NO,0,0,0
12/2/2017,20,10,0,8.7,4,93,4:24:00 PM,5:16:00 AM,6:42:00 AM,4:47:00 PM,7,14,14,14,6,22,66,0,1021,20,10,217,3,mississippi,NO,0,0,0
12/3/2017,20,9,0,5.4,3,100,5:16:00 PM,6:26:00 AM,6:43:00 AM,4:47:00 PM,6,14,14,14,11,31,59,0,1022,20,10,103,6,mississippi,NO,0,0,0
12/4/2017,19,11,0,8.7,4,100,6:14:00 PM,7:35:00 AM,6:44:00 AM,4:47:00 PM,11,14,15,14,26,43,81,0,1020,19,9,151,15,mississippi,NO,0,0,0
12/5/2017,18,7,0,3.8,3,85,7:17:00 PM,8:40:00 AM,6:45:00 AM,4:47:00 PM,11,12,13,12,30,81,88,40.1,1021,18,7,272,17,mississippi,NO,0,0,0
12/6/2017,10,4,0,8.7,2,77,8:23:00 PM,9:39:00 AM,6:45:00 AM,4:47:00 PM,-3,5,6,5,16,59,53,0,1025,10,10,167,9,mississippi,NO,0,0,0
12/7/2017,9,3,0,8.7,2,70,9:30:00 PM,10:31:00 AM,6:46:00 AM,4:47:00 PM,-1,4,6,4,17,63,61,0,1024,9,10,343,11,mississippi,NO,0,0,0
12/8/2017,3,-1,0.6,7.1,1,63,10:34:00 PM,11:17:00 AM,6:47:00 AM,4:47:00 PM,-4,-2,1,-2,17,74,66,3.4,1021,3,8,218,10,mississippi,NO,0,0,0
12/9/2017,8,-4,0,8.7,2,56,11:37:00 PM,11:57:00 AM,6:48:00 AM,4:47:00 PM,-5,-1,2,-1,22,3,62,0,1020,8,10,243,12,mississippi,NO,0,0,0
12/10/2017,11,-1,0,8.7,2,48,No moonrise,12:33:00 PM,6:48:00 AM,4:47:00 PM,-2,2,4,2,16,0,68,0,1026,11,10,201,9,mississippi,NO,0,0,0
12/11/2017,17,4,0,8.7,3,41,12:36:00 AM,1:08:00 PM,6:49:00 AM,4:48:00 PM,3,8,9,8,20,0,66,0,1020,17,10,236,10,mississippi,NO,0,0,0
12/12/2017,11,2,0,7,2,34,1:34:00 AM,1:41:00 PM,6:50:00 AM,4:48:00 PM,1,5,7,5,26,11,63,0,1019,11,10,312,14,mississippi,NO,0,0,0
12/13/2017,12,0,0,8.7,3,27,2:30:00 AM,2:13:00 PM,6:51:00 AM,4:48:00 PM,-3,4,6,4,20,1,54,0,1017,12,10,178,11,mississippi,NO,0,0,0
12/14/2017,14,4,0,8.7,3,19,3:26:00 AM,2:47:00 PM,6:51:00 AM,4:49:00 PM,2,7,8,7,18,4,64,0,1015,14,10,266,9,mississippi,NO,0,0,0
12/15/2017,7,1,0,8.7,1,12,4:21:00 AM,3:23:00 PM,6:52:00 AM,4:49:00 PM,-4,1,3,1,15,31,60,0,1023,7,10,191,9,mississippi,NO,0,0,0
12/16/2017,11,0,0,8.7,2,5,5:16:00 AM,4:02:00 PM,6:53:00 AM,4:49:00 PM,-2,3,5,3,14,17,60,0,1025,11,10,163,7,mississippi,NO,0,0,0
12/17/2017,12,5,0,3.7,2,0,6:09:00 AM,4:43:00 PM,6:53:00 AM,4:50:00 PM,5,6,8,6,20,78,83,19.4,1021,12,7,148,9,mississippi,NO,0,0,0
12/18/2017,16,9,0,7,3,0,7:00:00 AM,5:29:00 PM,6:54:00 AM,4:50:00 PM,10,12,12,12,10,57,83,0,1022,16,8,223,5,mississippi,NO,0,0,0
12/19/2017,17,10,0,3.7,3,2,7:49:00 AM,6:17:00 PM,6:54:00 AM,4:50:00 PM,12,14,14,14,10,71,88,16.1,1021,17,9,195,6,mississippi,NO,0,0,0
12/20/2017,20,12,0,3.7,4,10,8:35:00 AM,7:08:00 PM,6:55:00 AM,4:51:00 PM,15,16,16,16,26,87,89,34.1,1013,20,9,240,11,mississippi,NO,0,0,0
12/21/2017,17,10,0,8.7,4,17,9:18:00 AM,8:01:00 PM,6:55:00 AM,4:51:00 PM,11,13,13,13,17,34,85,0,1017,17,10,170,10,mississippi,NO,0,0,0
12/22/2017,22,13,0,5.4,4,24,9:57:00 AM,8:55:00 PM,6:56:00 AM,4:52:00 PM,16,17,18,17,28,70,89,0,1017,22,10,174,16,mississippi,NO,0,0,0
12/23/2017,20,6,0,3.7,3,31,10:33:00 AM,9:51:00 PM,6:56:00 AM,4:52:00 PM,10,11,12,11,32,88,83,12.2,1018,20,9,234,17,mississippi,NO,0,0,0
12/24/2017,9,3,0,3.7,2,39,11:08:00 AM,10:47:00 PM,6:57:00 AM,4:53:00 PM,2,4,6,4,20,64,77,0,1023,9,10,242,11,mississippi,NO,0,0,0
12/25/2017,4,-2,0,8.7,2,46,11:42:00 AM,11:45:00 PM,6:57:00 AM,4:54:00 PM,-9,-3,1,-3,19,28,50,0,1031,4,10,140,11,mississippi,NO,0,0,0
12/26/2017,9,-2,0,8.7,1,53,12:16:00 PM,No moonset,6:58:00 AM,4:54:00 PM,-8,1,3,1,11,24,45,0.9,1030,9,10,206,6,mississippi,NO,0,0,0
12/27/2017,4,-2,0,7,1,61,12:51:00 PM,12:45:00 AM,6:58:00 AM,4:55:00 PM,-4,-3,1,-3,25,51,69,5.1,1033,4,9,42,16,mississippi,NO,0,0,0
12/28/2017,6,-3,0,8.7,2,68,1:29:00 PM,1:47:00 AM,6:58:00 AM,4:56:00 PM,-11,-3,0,-3,15,4,44,0,1031,6,10,193,9,mississippi,NO,0,0,0
12/29/2017,8,-3,0,8.7,2,75,2:11:00 PM,2:52:00 AM,6:59:00 AM,4:56:00 PM,-8,0,2,0,11,2,47,0,1028,8,10,174,6,mississippi,NO,0,0,0
12/30/2017,8,1,0,3.7,1,82,2:59:00 PM,4:00:00 AM,6:59:00 AM,4:57:00 PM,0,2,4,2,13,78,73,0,1024,8,10,263,8,mississippi,NO,0,0,0
12/31/2017,1,-6,0,7,1,86,3:53:00 PM,5:09:00 AM,6:59:00 AM,4:58:00 PM,-11,-7,-2,-7,28,52,56,0.5,1029,1,9,138,17,mississippi,NO,0,0,0
1/1/2018,-3,-8,0,7,1,97,4:54:00 PM,6:16:00 AM,6:59:00 AM,4:58:00 PM,-19,-13,-6,-13,31,28,37,0,1038,-3,10,52,19,mississippi,NO,0,0,0
1/2/2018,0,-9,0,7,1,100,6:00:00 PM,7:20:00 AM,7:00:00 AM,4:59:00 PM,-21,-10,-5,-10,17,62,29,0,1035,0,10,31,11,mississippi,NO,0,0,0
1/3/2018,3,-4,0,8.7,1,89,7:08:00 PM,8:17:00 AM,7:00:00 AM,5:00:00 PM,-16,-6,-2,-6,16,36,33,0,1026,3,10,320,10,mississippi,NO,0,0,0
1/4/2018,0,-5,0,8.7,2,81,8:16:00 PM,9:08:00 AM,7:00:00 AM,5:01:00 PM,-14,-8,-3,-8,20,5,45,0,1027,0,10,323,12,mississippi,NO,0,0,0
1/5/2018,5,-6,0,8.7,2,74,9:23:00 PM,9:53:00 AM,7:00:00 AM,5:02:00 PM,-15,-3,-1,-3,9,5,35,0,1030,5,10,126,4,mississippi,NO,0,0,0
1/6/2018,7,-3,0,8.7,2,67,10:25:00 PM,10:32:00 AM,7:00:00 AM,5:02:00 PM,-9,-2,0,-2,15,6,49,0,1032,7,10,69,8,mississippi,NO,0,0,0
1/7/2018,8,-3,0,5.4,1,59,11:26:00 PM,11:08:00 AM,7:00:00 AM,5:03:00 PM,-4,-1,3,-1,27,61,59,1.3,1027,8,10,133,15,mississippi,NO,0,0,0
1/8/2018,8,4,0,3.8,2,52,No moonrise,11:43:00 AM,7:00:00 AM,5:04:00 PM,5,3,6,3,25,100,94,12.9,1020,8,6,100,14,mississippi,NO,0,0,0
1/9/2018,13,7,0,3.8,3,45,12:24:00 AM,12:15:00 PM,7:00:00 AM,5:05:00 PM,10,9,10,9,13,99,95,0,1021,13,3,83,8,mississippi,NO,0,0,0
1/10/2018,16,10,0,3.8,3,38,1:21:00 AM,12:49:00 PM,7:00:00 AM,5:06:00 PM,13,13,14,13,20,97,96,0.1,1019,16,1,137,11,mississippi,NO,0,0,0
1/11/2018,19,16,0,5.4,4,30,2:16:00 AM,1:25:00 PM,7:00:00 AM,5:07:00 PM,16,17,17,17,31,84,92,6.9,1012,19,8,151,17,mississippi,NO,0,0,0
1/12/2018,17,-4,0,3.8,1,23,3:11:00 AM,2:02:00 PM,7:00:00 AM,5:08:00 PM,0,-1,3,-1,38,95,81,19.8,1015,17,5,306,21,mississippi,NO,0,0,0
1/13/2018,1,-5,0,8.7,1,16,4:04:00 AM,2:42:00 PM,7:00:00 AM,5:09:00 PM,-11,-8,-3,-8,29,33,55,0,1032,1,10,289,18,mississippi,NO,0,0,0
1/14/2018,4,-5,0,8.7,1,9,4:56:00 AM,3:26:00 PM,6:59:00 AM,5:10:00 PM,-12,-4,-1,-4,13,33,46,0,1035,4,10,122,8,mississippi,NO,0,0,0
1/15/2018,11,-3,0,8.7,2,1,5:46:00 AM,4:13:00 PM,6:59:00 AM,5:11:00 PM,-5,1,3,1,14,8,58,0,1030,11,10,209,7,mississippi,NO,0,0,0
1/16/2018,0,-9,0,3.9,1,0,6:33:00 AM,5:03:00 PM,6:59:00 AM,5:11:00 PM,-8,-10,-4,-10,29,71,80,1.2,1035,0,6,349,17,mississippi,NO,0,0,0
1/17/2018,-3,-12,0,8.7,2,0,7:17:00 AM,5:56:00 PM,6:59:00 AM,5:12:00 PM,-13,-14,-8,-14,24,16,68,0,1038,-3,10,302,14,mississippi,NO,0,0,0
1/18/2018,4,-9,0,8.7,2,6,7:57:00 AM,6:50:00 PM,6:58:00 AM,5:13:00 PM,-11,-6,-3,-6,10,0,59,0,1034,4,10,316,5,mississippi,NO,0,0,0
1/19/2018,10,-4,0,8.7,2,13,8:35:00 AM,7:46:00 PM,6:58:00 AM,5:14:00 PM,-9,0,2,0,13,4,48,0,1027,10,10,195,7,mississippi,NO,0,0,0
1/20/2018,16,1,0,8.7,2,20,9:11:00 AM,8:41:00 PM,6:58:00 AM,5:15:00 PM,3,6,8,6,21,44,72,0,1024,16,10,168,11,mississippi,NO,0,0,0
1/21/2018,18,7,0,8.7,4,28,9:45:00 AM,9:39:00 PM,6:57:00 AM,5:16:00 PM,8,10,11,10,26,25,80,0,1021,18,10,160,14,mississippi,NO,0,0,0
1/22/2018,19,8,0,5.6,3,35,10:18:00 AM,10:36:00 PM,6:57:00 AM,5:17:00 PM,9,12,13,12,32,38,76,13.2,1013,19,9,197,15,mississippi,YES,1,2,250
1/23/2018,11,3,0,8.7,3,42,10:52:00 AM,11:36:00 PM,6:56:00 AM,5:18:00 PM,2,5,7,5,23,2,70,0,1020,11,10,277,12,mississippi,NO,0,0,0
1/24/2018,12,1,0,8.7,3,49,11:27:00 AM,No moonset,6:56:00 AM,5:19:00 PM,-1,3,5,3,16,6,68,0,1029,12,10,250,9,mississippi,NO,0,0,0
1/25/2018,14,2,0,8.7,3,57,12:05:00 PM,12:37:00 AM,6:55:00 AM,5:20:00 PM,0,6,7,6,13,3,62,0,1033,14,10,96,7,mississippi,NO,0,0,0
1/26/2018,14,4,0,8.7,2,64,12:48:00 PM,1:42:00 AM,6:55:00 AM,5:21:00 PM,1,7,9,7,25,39,61,0,1030,14,10,139,13,mississippi,NO,0,0,0
1/27/2018,15,10,0,4,3,71,1:38:00 PM,2:47:00 AM,6:54:00 AM,5:22:00 PM,11,11,12,11,22,87,90,2.6,1026,15,7,147,13,mississippi,NO,0,0,0
1/28/2018,15,7,0,4,3,78,2:33:00 PM,3:54:00 AM,6:54:00 AM,5:23:00 PM,11,12,12,12,17,74,90,2.1,1022,15,9,73,9,mississippi,NO,0,0,0
1/29/2018,13,1,0,8.7,3,86,3:35:00 PM,4:58:00 AM,6:53:00 AM,5:24:00 PM,1,5,7,5,26,7,66,0,1026,13,10,302,14,mississippi,NO,0,0,0
1/30/2018,8,-1,0,8.7,2,93,4:42:00 PM,5:58:00 AM,6:52:00 AM,5:25:00 PM,-6,0,2,0,17,2,54,0,1031,8,10,138,9,mississippi,NO,0,0,0
1/31/2018,14,0,0,8.7,3,97,5:51:00 PM,6:53:00 AM,6:52:00 AM,5:26:00 PM,-1,4,7,4,25,4,60,0,1023,14,10,167,14,mississippi,NO,0,0,0
2/1/2018,17,6,0,4,3,88,7:00:00 PM,7:42:00 AM,6:51:00 AM,5:27:00 PM,9,9,11,9,28,69,89,5.2,1020,17,6,197,15,mississippi,NO,0,0,0
2/2/2018,5,-2,0,8.7,2,81,8:06:00 PM,8:24:00 AM,6:50:00 AM,5:28:00 PM,-8,-2,2,-2,25,24,52,0,1032,5,10,42,15,mississippi,NO,0,0,0
2/3/2018,11,-1,0,8.7,3,73,9:10:00 PM,9:03:00 AM,6:50:00 AM,5:29:00 PM,-6,3,5,3,22,33,46,0,1025,11,10,135,12,mississippi,NO,0,0,0
2/4/2018,13,5,0,7.2,2,66,10:11:00 PM,9:40:00 AM,6:49:00 AM,5:30:00 PM,6,7,9,7,22,52,85,38.7,1016,13,8,264,11,mississippi,NO,0,0,0
2/5/2018,11,-1,0,8.7,3,58,11:10:00 PM,10:14:00 AM,6:48:00 AM,5:31:00 PM,0,3,5,3,18,21,69,0,1023,11,10,114,10,mississippi,NO,0,0,0
